"Project","Study","Ord_Occ","Event_Num","Cast_ID","Date_Time_UTC","Date_Time_PST","Lat_Dec","Lon_Dec","Sta_ID","Line","Sta","Depth","Pressure","Temp1","Temp2","TempAve","Salt1","Salt1_Corr","Salt2","Salt2_Corr","SaltAve_Corr","Ox1","Ox1_CruiseCorr","Ox1_StaCorr","Ox2","Ox2_CruiseCorr","Ox2_StaCorr","OxAve_StaCorr","FluorV","EstChl_CruiseCorr","EstChl_StaCorr","ISUSV","EstNO3_CruiseCorr","EstNO3_StaCorr","SigThetaTS1","SigThetaTS2","BAT","XMiss","SPAR","PAR","PoT1","PoT2","DynHt","SVA","OxSat1","OxSat2","BTL_Depth","BTL_Temp","SaltB","OxB","Chl.a","Phaeo","NO3","NO2","NH4","PO4","SIL"
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:33","27-Jan-2012 23:43:33",32.91652,-117.39438,"093.3 028.0",93.3,28,252,253.944,8.4547,8.4541,8.4544,34.1954,34.1949,34.1947,34.1952,34.1951,1.23487,1.2586,1.2652,1.25589,1.2813,1.2702,1.2677,0.0098,NA,NA,1.4586,34.8137,31.812,26.5774,26.5769,0.5495,87.1638,0,1e-12,8.4283,8.4277,0.5405,149.748,18.8046,19.12476,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:34","27-Jan-2012 23:43:34",32.91652,-117.3944,"093.3 028.0",93.3,28,253,254.952,8.4434,8.4431,8.4433,34.1953,34.1948,34.1942,34.1947,34.1948,1.23475,1.2585,1.2651,1.25314,1.2785,1.2673,1.2662,0.0098,NA,NA,1.4627,34.9341,31.937,26.579,26.5781,0.5495,87.1648,0,1e-12,8.417,8.4166,0.542,149.61,18.79801,19.07803,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:35","27-Jan-2012 23:43:35",32.91652,-117.3944,"093.3 028.0",93.3,28,254,255.96,8.4334,8.4341,8.4338,34.1948,34.1943,34.1939,34.1944,34.1944,1.2354,1.2591,1.2658,1.25395,1.2793,1.2681,1.267,0.0098,NA,NA,1.4637,34.9635,31.968,26.5801,26.5793,0.55,87.1547,0,1e-12,8.4069,8.4076,0.5435,149.515,18.8036,19.08598,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:36","27-Jan-2012 23:43:36",32.91652,-117.3944,"093.3 028.0",93.3,28,255,256.969,8.4315,8.4314,8.4315,34.1945,34.194,34.1937,34.1942,34.1941,1.23282,1.2565,1.263,1.2505,1.2757,1.2645,1.2638,0.0095,NA,NA,1.4652,35.0075,32.014,26.5802,26.5796,0.5506,87.1408,0,1e-12,8.4048,8.4047,0.545,149.523,18.76348,19.03258,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:37","27-Jan-2012 23:43:37",32.91652,-117.39439,"093.3 028.0",93.3,28,256,257.977,8.4263,8.426,8.4262,34.194,34.1935,34.1929,34.1934,34.1935,1.23399,1.2577,1.2643,1.25164,1.2769,1.2657,1.265,0.0102,NA,NA,1.4652,35.0075,32.014,26.5806,26.5798,0.5506,87.1404,0,1e-12,8.3996,8.3993,0.5465,149.502,18.77907,19.04776,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:38","27-Jan-2012 23:43:38",32.91652,-117.39438,"093.3 028.0",93.3,28,257,258.985,8.4217,8.4215,8.4216,34.1935,34.193,34.1926,34.1931,34.1931,1.2275,1.251,1.2575,1.23998,1.2648,1.2535,1.2555,0.0099,NA,NA,1.4652,35.0075,32.014,26.5809,26.5803,0.5506,87.1404,0,1e-12,8.3949,8.3947,0.548,149.489,18.67839,18.86834,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:39","27-Jan-2012 23:43:39",32.91653,-117.39439,"093.3 028.0",93.3,28,258,259.994,8.4035,8.403,8.4033,34.1916,34.1911,34.1906,34.1911,34.1911,1.22088,1.2441,1.2505,1.23522,1.2598,1.2485,1.2495,0.0095,NA,NA,1.4652,35.0075,32.014,26.5823,26.5815,0.5506,87.1413,0,1e-12,8.3766,8.3761,0.5495,149.371,18.56992,18.78805,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:40","27-Jan-2012 23:43:40",32.91654,-117.3944,"093.3 028.0",93.3,28,259,261.002,8.3828,8.3825,8.3827,34.191,34.1905,34.1901,34.1906,34.1906,1.2159,1.239,1.2453,1.23372,1.2583,1.2469,1.2461,0.0104,NA,NA,1.4652,35.0075,32.014,26.5849,26.5843,0.55,87.1545,0,1e-12,8.3559,8.3555,0.551,149.125,18.48547,18.75634,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:41","27-Jan-2012 23:43:41",32.91654,-117.3944,"093.3 028.0",93.3,28,260,262.011,8.369,8.3689,8.369,34.1915,34.191,34.1905,34.191,34.191,1.21398,1.237,1.2433,1.22811,1.2524,1.241,1.2422,0.0106,NA,NA,1.4665,35.0457,32.054,26.5874,26.5867,0.5501,87.1512,0,1e-12,8.3419,8.3419,0.5525,148.901,18.45068,18.6654,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:42","27-Jan-2012 23:43:42",32.91654,-117.3944,"093.3 028.0",93.3,28,261,263.019,8.3609,8.3614,8.3612,34.1912,34.1907,34.1904,34.1909,34.1908,1.21306,1.236,1.2423,1.224,1.2481,1.2367,1.2395,0.0105,NA,NA,1.4706,35.1661,32.179,26.5885,26.5878,0.5501,87.1526,0,1e-12,8.3337,8.3342,0.554,148.815,18.43325,18.59954,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:43","27-Jan-2012 23:43:43",32.91654,-117.3944,"093.3 028.0",93.3,28,262,264.027,8.3525,8.3527,8.3526,34.1905,34.19,34.1896,34.1901,34.1901,1.21053,1.2334,1.2397,1.22399,1.2481,1.2367,1.2382,0.0099,NA,NA,1.4726,35.2248,32.241,26.5892,26.5885,0.55,87.1535,0,1e-12,8.3253,8.3254,0.5555,148.759,18.39135,18.59574,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:44","27-Jan-2012 23:43:44",32.91656,-117.3944,"093.3 028.0",93.3,28,263,265.036,8.3446,8.3444,8.3445,34.1905,34.19,34.1896,34.1901,34.1901,1.20773,1.2305,1.2367,1.22363,1.2478,1.2363,1.2365,0.0099,NA,NA,1.4759,35.3217,32.342,26.5904,26.5898,0.5509,87.1335,0,1e-12,8.3173,8.3171,0.557,148.664,18.34553,18.58713,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:45","27-Jan-2012 23:43:45",32.91656,-117.3944,"093.3 028.0",93.3,28,264,266.044,8.3399,8.3401,8.34,34.1906,34.1901,34.1897,34.1902,34.1902,1.20382,1.2265,1.2326,1.21949,1.2435,1.2319,1.2323,0.0107,NA,NA,1.4788,35.4068,32.43,26.5912,26.5905,0.5505,87.1435,0,1e-12,8.3124,8.3127,0.5585,148.602,18.28416,18.52221,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:46","27-Jan-2012 23:43:46",32.91656,-117.3944,"093.3 028.0",93.3,28,265,267.052,8.3387,8.339,8.3389,34.1908,34.1903,34.1898,34.1903,34.1903,1.20115,1.2237,1.2298,1.21335,1.2371,1.2255,1.2277,0.0103,NA,NA,1.4802,35.4479,32.473,26.5916,26.5907,0.5499,87.1562,0,1e-12,8.3112,8.3115,0.56,148.585,18.24316,18.42854,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:47","27-Jan-2012 23:43:47",32.91656,-117.3944,"093.3 028.0",93.3,28,266,268.061,8.3334,8.3338,8.3336,34.1908,34.1903,34.1899,34.1904,34.1904,1.1957,1.2181,1.2241,1.20499,1.2284,1.2167,1.2204,0.0104,NA,NA,1.4811,35.4744,32.501,26.5924,26.5917,0.5506,87.1404,0,1e-12,8.3058,8.3062,0.5615,148.522,18.15834,18.29945,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:48","27-Jan-2012 23:43:48",32.91656,-117.3944,"093.3 028.0",93.3,28,267,269.069,8.33,8.3292,8.3296,34.1909,34.1904,34.1897,34.1902,34.1903,1.1865,1.2086,1.2145,1.19734,1.2204,1.2087,1.2116,0.0101,NA,NA,1.4811,35.4744,32.501,26.593,26.5921,0.5515,87.1208,0,1e-12,8.3023,8.3015,0.563,148.486,18.01729,18.18175,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:49","27-Jan-2012 23:43:49",32.91658,-117.3944,"093.3 028.0",93.3,28,268,270.078,8.3182,8.3151,8.3167,34.1901,34.1896,34.1893,34.1898,34.1897,1.17935,1.2012,1.207,1.19676,1.2198,1.2081,1.2076,0.0101,NA,NA,1.4857,35.6094,32.642,26.5942,26.594,0.5505,87.1425,0,1e-12,8.2904,8.2873,0.5645,148.381,17.9038,18.16802,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:50","27-Jan-2012 23:43:50",32.91658,-117.39442,"093.3 028.0",93.3,28,269,271.086,8.2896,8.2901,8.2899,34.1916,34.1911,34.1907,34.1912,34.1912,1.17708,1.1988,1.2046,1.19657,1.2196,1.2079,1.2063,0.0107,NA,NA,1.4886,35.6946,32.731,26.5997,26.5989,0.5503,87.1476,0,1e-12,8.2618,8.2622,0.566,147.864,17.85803,18.15372,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:51","27-Jan-2012 23:43:51",32.91658,-117.39442,"093.3 028.0",93.3,28,270,272.094,8.2879,8.2881,8.288,34.192,34.1915,34.1911,34.1916,34.1916,1.17558,1.1973,1.203,1.19145,1.2143,1.2025,1.2028,0.0105,NA,NA,1.4896,35.7239,32.761,26.6003,26.5995,0.5502,87.15,0,1e-12,8.26,8.2602,0.5675,147.827,17.83464,18.07544,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:52","27-Jan-2012 23:43:52",32.91658,-117.39442,"093.3 028.0",93.3,28,271,273.103,8.2866,8.287,8.2868,34.1923,34.1918,34.1914,34.1919,34.1919,1.16877,1.1902,1.1959,1.18069,1.2031,1.1912,1.1936,0.0102,NA,NA,1.4896,35.7239,32.761,26.6008,26.5999,0.5502,87.1499,0,1e-12,8.2585,8.2589,0.569,147.801,17.73084,17.91163,271,8.29,34.204,1.15,NA,"",32.5,0,0,2.62,46.1
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:53","27-Jan-2012 23:43:53",32.91658,-117.3944,"093.3 028.0",93.3,28,272,274.111,8.2825,8.2818,8.2822,34.1925,34.192,34.1916,34.1921,34.1921,1.16049,1.1816,1.1872,1.17466,1.1968,1.1849,1.1861,0.0101,NA,NA,1.4896,35.7239,32.761,26.6015,26.6009,0.55,87.1526,0,1e-12,8.2543,8.2537,0.5705,147.747,17.60372,17.81864,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:54","27-Jan-2012 23:43:54",32.9166,-117.3944,"093.3 028.0",93.3,28,273,275.12,8.2651,8.2647,8.2649,34.1928,34.1923,34.1917,34.1922,34.1923,1.15742,1.1785,1.184,1.16956,1.1915,1.1795,1.1818,0.01,NA,NA,1.4895,35.721,32.758,26.6044,26.6036,0.5503,87.147,0,1e-12,8.2369,8.2365,0.572,147.482,17.55036,17.73442,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:55","27-Jan-2012 23:43:55",32.9166,-117.3944,"093.3 028.0",93.3,28,274,276.128,8.2481,8.2487,8.2484,34.1935,34.193,34.1926,34.1931,34.1931,1.15223,1.1731,1.1785,1.16692,1.1888,1.1767,1.1776,0.0101,NA,NA,1.4885,35.6916,32.728,26.6076,26.6067,0.55,87.1543,0,1e-12,8.2198,8.2204,0.5734,147.189,17.46509,17.68761,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:57","27-Jan-2012 23:43:57",32.9166,-117.39441,"093.3 028.0",93.3,28,275,277.137,8.2403,8.2403,8.2403,34.1932,34.1927,34.1923,34.1928,34.1928,1.14716,1.1679,1.1732,1.15946,1.181,1.1689,1.1711,0.0107,NA,NA,1.4896,35.7239,32.761,26.6084,26.6078,0.5489,87.1785,0,1e-12,8.2119,8.2119,0.5749,147.119,17.38514,17.57152,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:58","27-Jan-2012 23:43:58",32.9166,-117.39442,"093.3 028.0",93.3,28,276,278.145,8.2306,8.2306,8.2306,34.1934,34.1929,34.1924,34.1929,34.1929,1.1421,1.1626,1.1679,1.15454,1.1759,1.1637,1.1658,0.011,NA,NA,1.4896,35.7239,32.761,26.6101,26.6093,0.5493,87.1688,0,1e-12,8.2022,8.2021,0.5764,146.977,17.30469,17.49322,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:43:59","27-Jan-2012 23:43:59",32.9166,-117.39442,"093.3 028.0",93.3,28,277,279.154,8.2237,8.2237,8.2237,34.1934,34.1929,34.1926,34.1931,34.193,1.13582,1.1561,1.1613,1.15233,1.1736,1.1614,1.1614,0.0108,NA,NA,1.4896,35.7239,32.761,26.6112,26.6105,0.5491,87.1737,0,1e-12,8.1951,8.1952,0.5779,146.886,17.20679,17.45695,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:00","27-Jan-2012 23:44:00",32.9166,-117.39442,"093.3 028.0",93.3,28,278,280.162,8.2171,8.2168,8.217,34.1933,34.1928,34.1924,34.1929,34.1929,1.13379,1.154,1.1592,1.15481,1.1762,1.164,1.1616,0.0106,NA,NA,1.4896,35.7239,32.761,26.6121,26.6114,0.5493,87.1685,0,1e-12,8.1885,8.1882,0.5794,146.814,17.17356,17.4919,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:00","27-Jan-2012 23:44:00",32.9166,-117.39442,"093.3 028.0",93.3,28,279,281.17,8.2083,8.2086,8.2085,34.1939,34.1934,34.193,34.1935,34.1935,1.13722,1.1576,1.1628,1.15228,1.1735,1.1614,1.1621,0.0106,NA,NA,1.4899,35.7327,32.77,26.6139,26.6131,0.5495,87.1648,0,1e-12,8.1796,8.1798,0.5809,146.66,17.22218,17.4503,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:02","27-Jan-2012 23:44:02",32.91662,-117.39441,"093.3 028.0",93.3,28,280,282.179,8.2075,8.208,8.2078,34.1938,34.1933,34.1931,34.1936,34.1935,1.13143,1.1516,1.1567,1.14642,1.1674,1.1552,1.156,0.0102,NA,NA,1.4908,35.7592,32.798,26.614,26.6133,0.5502,87.1501,0,1e-12,8.1787,8.1791,0.5823,146.668,17.13424,17.36117,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:03","27-Jan-2012 23:44:03",32.91662,-117.39441,"093.3 028.0",93.3,28,281,283.187,8.2061,8.2065,8.2063,34.1939,34.1934,34.193,34.1935,34.1935,1.12419,1.1441,1.1491,1.1349,1.1554,1.1431,1.1461,0.0107,NA,NA,1.4908,35.7592,32.798,26.6142,26.6135,0.5494,87.1679,0,1e-12,8.1772,8.1776,0.5838,146.665,17.02401,17.18615,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:04","27-Jan-2012 23:44:04",32.91662,-117.39442,"093.3 028.0",93.3,28,282,284.196,8.2003,8.2004,8.2004,34.1942,34.1937,34.1935,34.194,34.1939,1.11224,1.1317,1.1366,1.12074,1.1407,1.1283,1.1325,0.0105,NA,NA,1.4955,35.8972,32.942,26.6154,26.6148,0.5488,87.1799,0,1e-12,8.1713,8.1714,0.5853,146.567,16.84088,16.96963,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:05","27-Jan-2012 23:44:05",32.91662,-117.39442,"093.3 028.0",93.3,28,283,285.204,8.195,8.1953,8.1952,34.195,34.1945,34.1942,34.1947,34.1946,1.09641,1.1153,1.1199,1.10606,1.1254,1.1128,1.1164,0.0105,NA,NA,1.5045,36.1614,33.218,26.6168,26.6162,0.5499,87.1558,0,1e-12,8.1659,8.1661,0.5868,146.451,16.59932,16.74547,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:06","27-Jan-2012 23:44:06",32.91662,-117.39444,"093.3 028.0",93.3,28,284,286.213,8.1862,8.186,8.1861,34.1962,34.1957,34.1953,34.1958,34.1958,1.08045,1.0988,1.1032,1.08573,1.1043,1.0915,1.0974,0.0098,NA,NA,1.5043,36.1556,33.211,26.6191,26.6184,0.5492,87.1715,0,1e-12,8.157,8.1568,0.5882,146.245,16.35453,16.43446,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:07","27-Jan-2012 23:44:07",32.91663,-117.39443,"093.3 028.0",93.3,28,285,287.221,8.1773,8.1774,8.1774,34.1974,34.1969,34.1965,34.197,34.197,1.06838,1.0863,1.0905,1.07603,1.0942,1.0813,1.0859,0.0098,NA,NA,1.5043,36.1556,33.211,26.6214,26.6206,0.5495,87.1648,0,1e-12,8.148,8.1481,0.5897,146.046,16.1687,16.28455,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:08","27-Jan-2012 23:44:08",32.91664,-117.39442,"093.3 028.0",93.3,28,286,288.23,8.1683,8.1671,8.1677,34.1975,34.197,34.1966,34.1971,34.1971,1.05604,1.0736,1.0776,1.07513,1.0933,1.0804,1.079,0.0098,NA,NA,1.5043,36.1556,33.211,26.6228,26.6223,0.5502,87.15,0,1e-12,8.1389,8.1378,0.5912,145.92,15.97882,16.26768,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:08","27-Jan-2012 23:44:08",32.91664,-117.39442,"093.3 028.0",93.3,28,287,289.238,8.1395,8.14,8.1398,34.2014,34.2009,34.2004,34.2009,34.2009,1.05158,1.069,1.0729,1.06902,1.0869,1.074,1.0735,0.0104,NA,NA,1.5043,36.1556,33.211,26.6302,26.6294,0.5504,87.1457,0,1e-12,8.1101,8.1106,0.5927,145.22,15.90143,16.16512,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:10","27-Jan-2012 23:44:10",32.91664,-117.39442,"093.3 028.0",93.3,28,288,290.247,8.1287,8.1374,8.1331,34.2028,34.2023,34.2007,34.2012,34.2018,1.04013,1.0571,1.0609,1.05544,1.0728,1.0597,1.0603,0.0102,NA,NA,1.5104,36.3347,33.398,26.633,26.63,0.5499,87.1561,0,1e-12,8.0992,8.1079,0.5941,144.974,15.72459,15.95612,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:11","27-Jan-2012 23:44:11",32.91664,-117.39442,"093.3 028.0",93.3,28,289,291.255,8.1124,8.1139,8.1132,34.2038,34.2033,34.2028,34.2033,34.2033,1.03356,1.0503,1.054,1.04601,1.063,1.0498,1.0519,0.01,NA,NA,1.5141,36.4433,33.512,26.6362,26.6351,0.5496,87.1618,0,1e-12,8.0828,8.0844,0.5956,144.679,15.61967,15.80788,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:13","27-Jan-2012 23:44:13",32.91664,-117.39442,"093.3 028.0",93.3,28,290,292.264,8.106,8.1063,8.1062,34.2049,34.2044,34.2041,34.2046,34.2045,1.02769,1.0442,1.0479,1.04226,1.0591,1.0459,1.0469,0.0107,NA,NA,1.514,36.4404,33.509,26.638,26.6373,0.5508,87.136,0,1e-12,8.0763,8.0767,0.597,144.52,15.52878,15.74905,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:13","27-Jan-2012 23:44:13",32.91666,-117.39444,"093.3 028.0",93.3,28,291,293.272,8.1037,8.1035,8.1036,34.2049,34.2044,34.2041,34.2046,34.2045,1.0225,1.0389,1.0424,1.03898,1.0557,1.0424,1.0424,0.011,NA,NA,1.5141,36.4433,33.512,26.6383,26.6378,0.5495,87.1645,0,1e-12,8.0739,8.0737,0.5985,144.506,15.44959,15.69853,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:14","27-Jan-2012 23:44:14",32.91666,-117.39444,"093.3 028.0",93.3,28,292,294.281,8.0918,8.0914,8.0916,34.2053,34.2048,34.2043,34.2048,34.2048,1.02031,1.0366,1.0401,1.03257,1.049,1.0357,1.0379,0.0107,NA,NA,1.521,36.6459,33.723,26.6404,26.6397,0.5502,87.1487,0,1e-12,8.062,8.0616,0.6,144.317,15.41244,15.59771,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:15","27-Jan-2012 23:44:15",32.91666,-117.39442,"093.3 028.0",93.3,28,293,295.289,8.0831,8.0834,8.0833,34.2058,34.2053,34.2048,34.2053,34.2053,1.01586,1.032,1.0354,1.02915,1.0454,1.0321,1.0338,0.0104,NA,NA,1.5214,36.6577,33.735,26.6422,26.6414,0.5497,87.1594,0,1e-12,8.0532,8.0535,0.6014,144.168,15.34227,15.54301,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:16","27-Jan-2012 23:44:16",32.91666,-117.39442,"093.3 028.0",93.3,28,294,296.298,8.0752,8.0754,8.0753,34.2061,34.2056,34.2052,34.2057,34.2057,1.00672,1.0226,1.0259,1.01805,1.0339,1.0204,1.0232,0.0105,NA,NA,1.5231,36.7076,33.787,26.6436,26.6429,0.5497,87.1597,0,1e-12,8.0452,8.0454,0.6029,144.049,15.20154,15.37269,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:17","27-Jan-2012 23:44:17",32.91666,-117.39442,"093.3 028.0",93.3,28,295,297.306,8.0686,8.0683,8.0685,34.2063,34.2058,34.2054,34.2059,34.2059,0.99854,1.0141,1.0173,1.01032,1.0258,1.0123,1.0148,0.0104,NA,NA,1.5269,36.8191,33.904,26.6448,26.6441,0.5507,87.1372,0,1e-12,8.0385,8.0382,0.6043,143.95,15.0758,15.25363,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:18","27-Jan-2012 23:44:18",32.91668,-117.39442,"093.3 028.0",93.3,28,296,298.315,8.0497,8.0498,8.0498,34.2079,34.2074,34.2069,34.2074,34.2074,0.98991,1.0052,1.0082,1.00119,1.0163,1.0027,1.0055,0.0105,NA,NA,1.5279,36.8485,33.934,26.6488,26.648,0.5496,87.1621,0,1e-12,8.0195,8.0197,0.6058,143.57,14.93938,15.10957,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:19","27-Jan-2012 23:44:19",32.91668,-117.39442,"093.3 028.0",93.3,28,297,299.324,8.0456,8.0459,8.0458,34.2093,34.2088,34.2083,34.2088,34.2088,0.98057,0.9955,0.9984,0.99727,1.0123,0.9986,0.9985,0.0108,NA,NA,1.5287,36.872,33.959,26.6505,26.6497,0.55,87.1531,0,1e-12,8.0154,8.0157,0.6072,143.428,14.79719,15.04925,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:21","27-Jan-2012 23:44:21",32.91668,-117.39444,"093.3 028.0",93.3,28,298,300.332,8.0402,8.0402,8.0402,34.2098,34.2093,34.2089,34.2094,34.2094,0.9738,0.9885,0.9913,0.98815,1.0028,0.989,0.9902,0.0102,NA,NA,1.5291,36.8837,33.971,26.6517,26.651,0.5495,87.1649,0,1e-12,8.0099,8.0098,0.6087,143.328,14.69333,14.90974,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:22","27-Jan-2012 23:44:22",32.91668,-117.39444,"093.3 028.0",93.3,28,299,301.341,8.0255,8.0251,8.0253,34.2109,34.2104,34.2101,34.2106,34.2105,0.97039,0.985,0.9877,0.98098,0.9953,0.9815,0.9846,0.0104,NA,NA,1.5343,37.0364,34.13,26.6548,26.6542,0.5495,87.1648,0,1e-12,7.9951,7.9947,0.6101,143.043,14.63711,14.79677,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:23","27-Jan-2012 23:44:23",32.91668,-117.39444,"093.3 028.0",93.3,28,300,302.349,8.0163,8.0166,8.0165,34.2116,34.2111,34.2108,34.2113,34.2112,0.95376,0.9678,0.9703,0.96959,0.9835,0.9695,0.9699,0.0105,NA,NA,1.5303,36.919,34.008,26.6567,26.656,0.5493,87.1701,0,1e-12,7.9859,7.9861,0.6116,142.877,14.38331,14.62198,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",4,32,"1202_004d","28-Jan-2012 07:44:23","27-Jan-2012 23:44:23",32.91668,-117.39444,"093.3 028.0",93.3,28,301,303.358,8.0119,8.0122,8.0121,34.2124,34.2119,34.2115,34.212,34.212,0.94857,0.9624,0.9649,0.95996,0.9734,0.9594,0.9622,0.0106,NA,NA,1.5314,36.9513,34.041,26.658,26.6573,0.5495,87.1648,0,1e-12,7.9813,7.9816,0.613,142.77,14.30366,14.47541,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
