"Project","Study","Ord_Occ","Event_Num","Cast_ID","Date_Time_UTC","Date_Time_PST","Lat_Dec","Lon_Dec","Sta_ID","Line","Sta","Depth","Pressure","Temp1","Temp2","TempAve","Salt1","Salt1_Corr","Salt2","Salt2_Corr","SaltAve_Corr","Ox1","Ox1_CruiseCorr","Ox1_StaCorr","Ox2","Ox2_CruiseCorr","Ox2_StaCorr","OxAve_StaCorr","FluorV","EstChl_CruiseCorr","EstChl_StaCorr","ISUSV","EstNO3_CruiseCorr","EstNO3_StaCorr","SigThetaTS1","SigThetaTS2","BAT","XMiss","SPAR","PAR","PoT1","PoT2","DynHt","SVA","OxSat1","OxSat2","BTL_Depth","BTL_Temp","SaltB","OxB","Chl.a","Phaeo","NO3","NO2","NH4","PO4","SIL"
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:04","28-Jan-2012 08:55:04",32.68584,-117.86952,"093.3 035.0",93.3,35,260,262.005,8.7524,8.7522,8.7523,34.2418,34.2413,34.2406,34.2411,34.2412,1.18132,1.2032,1.1973,1.19857,1.2217,1.2009,1.1991,0.01,NA,NA,1.3873,32.7202,30.892,26.5679,26.5669,0.5501,87.1509,1890.2,1e-12,8.7246,8.7244,0.5548,150.975,18.11426,18.37876,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:05","28-Jan-2012 08:55:05",32.68584,-117.86952,"093.3 035.0",93.3,35,261,263.013,8.7448,8.7452,8.745,34.2422,34.2417,34.241,34.2415,34.2416,1.18138,1.2033,1.1973,1.19521,1.2182,1.1975,1.1974,0.0106,NA,NA,1.3874,32.7231,30.895,26.5694,26.5684,0.5502,87.1489,1888.3,1e-12,8.7169,8.7173,0.5563,150.849,18.11218,18.32416,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:06","28-Jan-2012 08:55:06",32.68584,-117.86952,"093.3 035.0",93.3,35,262,264.022,8.742,8.7424,8.7422,34.2425,34.242,34.2414,34.2419,34.242,1.1769,1.1986,1.1927,1.19511,1.2181,1.1974,1.1951,0.0099,NA,NA,1.3883,32.7496,30.921,26.5701,26.5692,0.55,87.154,1886.3,1e-12,8.714,8.7144,0.5579,150.802,18.04238,18.32156,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:07","28-Jan-2012 08:55:07",32.68584,-117.86951,"093.3 035.0",93.3,35,263,265.03,8.74,8.7404,8.7402,34.243,34.2425,34.242,34.2425,34.2425,1.17415,1.1958,1.1898,1.19542,1.2184,1.1977,1.1938,0.0104,NA,NA,1.3883,32.7496,30.921,26.5708,26.5699,0.5505,87.1416,1884,1e-12,8.7119,8.7123,0.5594,150.751,17.99945,18.32559,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:08","28-Jan-2012 08:55:08",32.68585,-117.86951,"093.3 035.0",93.3,35,264,266.039,8.7383,8.7384,8.7384,34.2437,34.2432,34.2426,34.2431,34.2432,1.1758,1.1975,1.1916,1.18888,1.2116,1.1909,1.1913,0.0101,NA,NA,1.3884,32.7525,30.924,26.5716,26.5708,0.5502,87.1495,1882.4,1e-12,8.71,8.7102,0.5609,150.692,18.02421,18.22465,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:10","28-Jan-2012 08:55:10",32.68586,-117.86952,"093.3 035.0",93.3,35,265,267.047,8.7329,8.7328,8.7329,34.2435,34.243,34.2423,34.2428,34.2429,1.16926,1.1907,1.1848,1.18508,1.2077,1.1869,1.1859,0.0102,NA,NA,1.3908,32.823,30.994,26.5723,26.5714,0.5498,87.1578,1885.2,1e-12,8.7046,8.7045,0.5624,150.646,17.92184,18.16433,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:11","28-Jan-2012 08:55:11",32.68586,-117.86952,"093.3 035.0",93.3,35,266,268.055,8.7278,8.728,8.7279,34.2438,34.2433,34.2427,34.2432,34.2433,1.17131,1.1928,1.1869,1.1893,1.212,1.1913,1.1891,0.0104,NA,NA,1.3907,32.82,30.991,26.5733,26.5725,0.5505,87.1423,1886.3,1e-12,8.6994,8.6996,0.5639,150.566,17.95118,18.22689,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:12","28-Jan-2012 08:55:12",32.68586,-117.86952,"093.3 035.0",93.3,35,267,269.064,8.7182,8.7189,8.7186,34.244,34.2435,34.2429,34.2434,34.2435,1.16688,1.1883,1.1823,1.18794,1.2106,1.1899,1.1861,0.0102,NA,NA,1.3907,32.82,30.991,26.575,26.574,0.5523,87.1035,1886.3,1e-12,8.6897,8.6904,0.5655,150.419,17.8795,18.20223,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:13","28-Jan-2012 08:55:13",32.68586,-117.8695,"093.3 035.0",93.3,35,268,270.072,8.7032,8.7039,8.7036,34.2425,34.242,34.2415,34.242,34.242,1.16966,1.1911,1.1852,1.19384,1.2168,1.196,1.1906,0.0103,NA,NA,1.3948,32.9404,31.112,26.5762,26.5753,0.55,87.1527,1886.3,1e-12,8.6746,8.6753,0.567,150.32,17.91591,18.28633,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:15","28-Jan-2012 08:55:15",32.68587,-117.86952,"093.3 035.0",93.3,35,269,271.081,8.6832,8.6842,8.6837,34.2412,34.2407,34.24,34.2405,34.2406,1.1865,1.2086,1.2026,1.20456,1.2279,1.2072,1.2049,0.0102,NA,NA,1.3967,32.9962,31.168,26.5783,26.5772,0.5499,87.156,1886.3,1e-12,8.6546,8.6556,0.5685,150.129,18.1656,18.4421,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:16","28-Jan-2012 08:55:16",32.68588,-117.8695,"093.3 035.0",93.3,35,270,272.089,8.6475,8.6448,8.6462,34.2349,34.2344,34.2328,34.2333,34.2339,1.19432,1.2166,1.2108,1.20826,1.2318,1.211,1.2109,0.0101,NA,NA,1.3982,33.0403,31.212,26.5789,26.5777,0.5492,87.1703,1883,1e-12,8.6188,8.6161,0.57,150.069,18.27009,18.48339,270,8.69,34.241,1.16,NA,"",31.1,0,0.8,2.58,44.8
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:17","28-Jan-2012 08:55:17",32.68588,-117.8695,"093.3 035.0",93.3,35,271,273.097,8.5445,8.5441,8.5443,34.226,34.2255,34.2244,34.2249,34.2252,1.19785,1.2203,1.2144,1.21266,1.2364,1.2156,1.215,0.0104,NA,NA,1.4033,33.19,31.361,26.5879,26.5867,0.5492,87.1723,1883.4,1e-12,8.5159,8.5155,0.5715,149.181,18.28113,18.50717,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:18","28-Jan-2012 08:55:18",32.68588,-117.8695,"093.3 035.0",93.3,35,272,274.106,8.5154,8.5177,8.5166,34.2259,34.2254,34.225,34.2255,34.2255,1.19401,1.2163,1.2104,1.2149,1.2387,1.2179,1.2142,0.01,NA,NA,1.4076,33.3163,31.488,26.5922,26.5912,0.5489,87.1788,1886.3,1e-12,8.4868,8.4891,0.573,148.765,18.21067,18.52932,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:20","28-Jan-2012 08:55:20",32.68588,-117.8695,"093.3 035.0",93.3,35,273,275.114,8.5021,8.5053,8.5037,34.2244,34.2239,34.2233,34.2238,34.2239,1.18991,1.2121,1.2062,1.19882,1.222,1.2012,1.2037,0.0101,NA,NA,1.4078,33.3221,31.493,26.5932,26.5918,0.5485,87.1871,1887.7,1e-12,8.4734,8.4766,0.5745,148.688,18.14264,18.27847,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:21","28-Jan-2012 08:55:21",32.68588,-117.8695,"093.3 035.0",93.3,35,274,276.123,8.4893,8.4922,8.4908,34.2234,34.2229,34.2225,34.223,34.223,1.17311,1.1947,1.1888,1.18209,1.2045,1.1838,1.1863,0.0098,NA,NA,1.4078,33.3221,31.493,26.5943,26.5932,0.5506,87.1411,1890.2,1e-12,8.4605,8.4634,0.576,148.594,17.88116,18.018,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:22","28-Jan-2012 08:55:22",32.68588,-117.8695,"093.3 035.0",93.3,35,275,277.131,8.4827,8.4826,8.4827,34.2253,34.2248,34.224,34.2245,34.2247,1.15706,1.1781,1.1721,1.17001,1.192,1.1713,1.1717,0.0098,NA,NA,1.4078,33.3221,31.493,26.5969,26.5959,0.5482,87.1924,1890.2,1e-12,8.4538,8.4538,0.5775,148.366,17.63414,17.83148,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:23","28-Jan-2012 08:55:23",32.6859,-117.8695,"093.3 035.0",93.3,35,276,278.139,8.4834,8.4856,8.4845,34.2305,34.23,34.2294,34.2299,34.23,1.14082,1.1613,1.1553,1.15048,1.1717,1.1511,1.1532,0.01,NA,NA,1.4078,33.3221,31.493,26.6008,26.5997,0.5483,87.1911,1887.9,1e-12,8.4545,8.4566,0.579,148.015,17.38747,17.53467,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:25","28-Jan-2012 08:55:25",32.6859,-117.8695,"093.3 035.0",93.3,35,277,279.148,8.4893,8.4899,8.4896,34.2356,34.2351,34.2341,34.2346,34.2349,1.12455,1.1445,1.1384,1.13667,1.1573,1.1367,1.1376,0.0102,NA,NA,1.4081,33.3309,31.502,26.604,26.6027,0.5475,87.2069,1886.3,1e-12,8.4602,8.4608,0.5805,147.74,17.14239,17.32707,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:27","28-Jan-2012 08:55:27",32.6859,-117.8695,"093.3 035.0",93.3,35,278,280.156,8.4876,8.4891,8.4884,34.2387,34.2382,34.2374,34.2379,34.2381,1.09769,1.1167,1.1106,1.1094,1.1289,1.1085,1.1096,0.0099,NA,NA,1.409,33.3574,31.529,26.6067,26.6054,0.5473,87.2112,1887.6,1e-12,8.4584,8.4599,0.582,147.5,16.73256,16.91107,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:28","28-Jan-2012 08:55:28",32.68591,-117.8695,"093.3 035.0",93.3,35,279,281.165,8.4939,8.4961,8.495,34.2411,34.2406,34.2404,34.2409,34.2408,1.07914,1.0975,1.0913,1.09168,1.1105,1.0901,1.0907,0.01,NA,NA,1.4081,33.3309,31.502,26.6076,26.6067,0.5485,87.1866,1890.3,1e-12,8.4645,8.4668,0.5835,147.436,16.45242,16.64365,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:29","28-Jan-2012 08:55:29",32.68592,-117.8695,"093.3 035.0",93.3,35,280,282.173,8.4879,8.4879,8.4879,34.2444,34.2439,34.2429,34.2434,34.2437,1.07266,1.0908,1.0846,1.08496,1.1035,1.0831,1.0839,0.0103,NA,NA,1.4078,33.3221,31.493,26.6111,26.61,0.5495,87.1657,1890.2,1e-12,8.4585,8.4585,0.585,147.121,16.35181,16.53931,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:30","28-Jan-2012 08:55:30",32.68592,-117.8695,"093.3 035.0",93.3,35,281,283.182,8.4642,8.4651,8.4647,34.2452,34.2447,34.244,34.2445,34.2446,1.06947,1.0875,1.0813,1.07878,1.0971,1.0767,1.079,0.01,NA,NA,1.4087,33.3486,31.52,26.6154,26.6144,0.5484,87.1889,1890.2,1e-12,8.4347,8.4356,0.5864,146.723,16.29458,16.43643,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:31","28-Jan-2012 08:55:31",32.68592,-117.8695,"093.3 035.0",93.3,35,282,284.19,8.4676,8.4681,8.4679,34.2483,34.2478,34.2472,34.2477,34.2478,1.06367,1.0815,1.0753,1.07812,1.0964,1.076,1.0757,0.0103,NA,NA,1.412,33.4454,31.617,26.6173,26.6164,0.5491,87.1738,1888.6,1e-12,8.438,8.4385,0.5879,146.563,16.20782,16.428,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:32","28-Jan-2012 08:55:32",32.68592,-117.8695,"093.3 035.0",93.3,35,283,285.199,8.47,8.4725,8.4713,34.2488,34.2483,34.2482,34.2487,34.2485,1.06065,1.0783,1.0722,1.07398,1.0921,1.0717,1.072,0.0109,NA,NA,1.4182,33.6275,31.799,26.6173,26.6165,0.5495,87.1649,1884.1,1e-12,8.4403,8.4428,0.5894,146.582,16.16263,16.3658,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:33","28-Jan-2012 08:55:33",32.68592,-117.86949,"093.3 035.0",93.3,35,284,286.207,8.473,8.474,8.4735,34.2497,34.2492,34.2484,34.2489,34.2491,1.05223,1.0696,1.0634,1.07083,1.0888,1.0685,1.066,0.0102,NA,NA,1.4236,33.7861,31.957,26.6176,26.6165,0.5489,87.1785,1882.4,1e-12,8.4432,8.4442,0.5909,146.577,16.03554,16.31903,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:34","28-Jan-2012 08:55:34",32.68592,-117.86948,"093.3 035.0",93.3,35,285,287.215,8.4781,8.4796,8.4789,34.2513,34.2508,34.2504,34.2509,34.2509,1.04919,1.0665,1.0603,1.0666,1.0844,1.0641,1.0622,0.011,NA,NA,1.4237,33.789,31.96,26.6181,26.6172,0.5488,87.1805,1887.2,1e-12,8.4482,8.4496,0.5924,146.555,15.99118,16.25664,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:36","28-Jan-2012 08:55:36",32.68593,-117.8695,"093.3 035.0",93.3,35,286,288.224,8.4779,8.4778,8.4779,34.2518,34.2513,34.2507,34.2512,34.2513,1.04323,1.0603,1.0541,1.06035,1.0779,1.0576,1.0559,0.0098,NA,NA,1.4248,33.8213,31.993,26.6186,26.6177,0.5494,87.1665,1890.3,1e-12,8.4479,8.4477,0.5938,146.525,15.90036,16.16127,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:37","28-Jan-2012 08:55:37",32.68594,-117.8695,"093.3 035.0",93.3,35,287,289.232,8.4739,8.4738,8.4739,34.2524,34.2519,34.2511,34.2516,34.2518,1.03861,1.0555,1.0493,1.05477,1.0721,1.0518,1.0506,0.0098,NA,NA,1.4249,33.8242,31.996,26.6196,26.6187,0.5489,87.179,1890.2,1e-12,8.4438,8.4437,0.5953,146.445,15.82866,16.07483,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:38","28-Jan-2012 08:55:38",32.68594,-117.8695,"093.3 035.0",93.3,35,288,290.241,8.4686,8.4692,8.4689,34.2527,34.2522,34.2516,34.2521,34.2522,1.03483,1.0516,1.0454,1.04821,1.0653,1.045,1.0452,0.0098,NA,NA,1.4254,33.8389,32.01,26.6208,26.6197,0.5493,87.1681,1886.9,1e-12,8.4384,8.4389,0.5968,146.354,15.76919,15.97312,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:39","28-Jan-2012 08:55:39",32.68594,-117.8695,"093.3 035.0",93.3,35,289,291.249,8.4686,8.4695,8.4691,34.2531,34.2526,34.2523,34.2528,34.2527,1.03211,1.0488,1.0426,1.04185,1.0586,1.0384,1.0405,0.0098,NA,NA,1.4261,33.8595,32.031,26.6211,26.6203,0.5489,87.1779,1886.3,1e-12,8.4382,8.4392,0.5983,146.342,15.72767,15.87622,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:40","28-Jan-2012 08:55:40",32.68594,-117.8695,"093.3 035.0",93.3,35,290,292.258,8.4706,8.4709,8.4708,34.2549,34.2544,34.2537,34.2542,34.2543,1.02514,1.0416,1.0353,1.04284,1.0597,1.0394,1.0374,0.0106,NA,NA,1.4261,33.8595,32.031,26.6222,26.6212,0.549,87.1758,1883.3,1e-12,8.4401,8.4404,0.5997,146.258,15.62241,15.89208,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:42","28-Jan-2012 08:55:42",32.68594,-117.86948,"093.3 035.0",93.3,35,291,293.266,8.4649,8.4673,8.4661,34.2552,34.2547,34.2539,34.2544,34.2546,1.02122,1.0376,1.0313,1.03684,1.0534,1.0332,1.0323,0.0105,NA,NA,1.4296,33.9622,32.134,26.6233,26.6219,0.5489,87.1778,1887.3,1e-12,8.4343,8.4367,0.6012,146.169,15.56066,15.79872,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:44","28-Jan-2012 08:55:44",32.68596,-117.86948,"093.3 035.0",93.3,35,292,294.275,8.4598,8.4604,8.4601,34.2553,34.2548,34.2542,34.2547,34.2548,1.00828,1.0242,1.0179,1.02068,1.0366,1.0164,1.0172,0.0098,NA,NA,1.4298,33.9681,32.139,26.6242,26.6232,0.5484,87.1894,1890.3,1e-12,8.4291,8.4297,0.6027,146.1,15.36181,15.55069,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:45","28-Jan-2012 08:55:45",32.68596,-117.86949,"093.3 035.0",93.3,35,293,295.283,8.4528,8.4529,8.4529,34.2556,34.2551,34.2544,34.2549,34.255,0.99904,1.0146,1.0083,1.01491,1.0306,1.0105,1.0094,0.0105,NA,NA,1.4298,33.9681,32.139,26.6255,26.6246,0.5492,87.1719,1890.2,1e-12,8.4221,8.4221,0.6042,145.992,15.21864,15.46049,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:46","28-Jan-2012 08:55:46",32.68596,-117.86949,"093.3 035.0",93.3,35,294,296.292,8.4337,8.4339,8.4338,34.2558,34.2553,34.2548,34.2553,34.2553,0.99414,1.0095,1.0032,1.01011,1.0256,1.0055,1.0044,0.0103,NA,NA,1.4298,33.9681,32.139,26.6286,26.6278,0.5489,87.1787,1890.2,1e-12,8.4029,8.4031,0.6056,145.704,15.13753,15.38081,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:47","28-Jan-2012 08:55:47",32.68596,-117.86948,"093.3 035.0",93.3,35,295,297.3,8.4186,8.419,8.4188,34.2561,34.2556,34.2548,34.2553,34.2555,0.99494,1.0104,1.004,1.00945,1.0249,1.0048,1.0044,0.0103,NA,NA,1.4298,33.9681,32.139,26.6312,26.6301,0.5495,87.1647,1890.2,1e-12,8.3877,8.3881,0.6071,145.474,15.14471,15.36556,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:48","28-Jan-2012 08:55:48",32.68596,-117.86948,"093.3 035.0",93.3,35,296,298.309,8.4067,8.4071,8.4069,34.2562,34.2557,34.255,34.2555,34.2556,0.99076,1.006,0.9997,1.0069,1.0223,1.0022,1.001,0.01,NA,NA,1.4298,33.9681,32.139,26.6331,26.632,0.5495,87.1648,1888.7,1e-12,8.3758,8.3761,0.6086,145.304,15.07705,15.32272,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:49","28-Jan-2012 08:55:49",32.68596,-117.86948,"093.3 035.0",93.3,35,297,299.317,8.3955,8.3959,8.3957,34.256,34.2555,34.255,34.2555,34.2555,0.98537,1.0005,0.9941,1.00934,1.0248,1.0047,0.9994,0.0108,NA,NA,1.4327,34.0532,32.225,26.6346,26.6338,0.5495,87.1656,1886.4,1e-12,8.3644,8.3648,0.61,145.169,14.99122,15.35587,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:50","28-Jan-2012 08:55:50",32.68596,-117.86948,"093.3 035.0",93.3,35,298,300.326,8.3848,8.3871,8.386,34.2558,34.2553,34.255,34.2555,34.2554,0.98575,1.0009,0.9945,1.0015,1.0167,0.9966,0.9956,0.0107,NA,NA,1.431,34.0033,32.175,26.6361,26.6352,0.5492,87.1723,1889.2,1e-12,8.3537,8.3559,0.6115,145.04,14.99342,15.23309,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:52","28-Jan-2012 08:55:52",32.68598,-117.86948,"093.3 035.0",93.3,35,299,301.335,8.3737,8.3749,8.3743,34.256,34.2555,34.2549,34.2554,34.2555,0.98799,1.0032,0.9968,1.00298,1.0182,0.9981,0.9975,0.0103,NA,NA,1.4373,34.1883,32.36,26.638,26.6369,0.5489,87.1773,1890.4,1e-12,8.3425,8.3437,0.6129,144.879,15.02376,15.25171,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:54","28-Jan-2012 08:55:54",32.68598,-117.86948,"093.3 035.0",93.3,35,300,302.343,8.3715,8.3719,8.3717,34.256,34.2555,34.2548,34.2553,34.2554,0.98413,0.9992,0.9928,1.00392,1.0192,0.9991,0.996,0.0105,NA,NA,1.4397,34.2588,32.43,26.6383,26.6373,0.5483,87.1904,1894.2,1e-12,8.3402,8.3405,0.6144,144.859,14.9644,15.26534,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:55","28-Jan-2012 08:55:55",32.68598,-117.86948,"093.3 035.0",93.3,35,301,303.352,8.3661,8.3665,8.3663,34.2557,34.2552,34.2546,34.2551,34.2552,0.98259,0.9976,0.9912,1.00635,1.0217,1.0016,0.9964,0.0108,NA,NA,1.4442,34.3909,32.562,26.639,26.638,0.5486,87.1836,1894.2,1e-12,8.3347,8.3351,0.6159,144.817,14.9391,15.30042,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:56","28-Jan-2012 08:55:56",32.68598,-117.86948,"093.3 035.0",93.3,35,302,304.36,8.364,8.3645,8.3643,34.2557,34.2552,34.2546,34.2551,34.2552,0.98567,1.0008,0.9944,1.0036,1.0188,0.9987,0.9966,0.0104,NA,NA,1.4444,34.3968,32.568,26.6393,26.6383,0.5485,87.188,1891.6,1e-12,8.3325,8.333,0.6173,144.806,14.98519,15.25785,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:57","28-Jan-2012 08:55:57",32.68598,-117.86948,"093.3 035.0",93.3,35,303,305.369,8.361,8.3617,8.3614,34.2555,34.255,34.2545,34.255,34.255,0.98549,1.0006,0.9942,1.0006,1.0157,0.9956,0.9949,0.01,NA,NA,1.4444,34.3968,32.568,26.6396,26.6386,0.5485,87.1861,1890.2,1e-12,8.3294,8.3301,0.6188,144.79,14.98152,15.21127,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:55:58","28-Jan-2012 08:55:58",32.68599,-117.86948,"093.3 035.0",93.3,35,304,306.377,8.3586,8.3592,8.3589,34.2555,34.255,34.2544,34.2549,34.255,0.9784,0.9933,0.9869,1.00361,1.0189,0.9987,0.9928,0.0108,NA,NA,1.4458,34.4379,32.609,26.64,26.639,0.5487,87.183,1887.8,1e-12,8.3269,8.3275,0.6202,144.772,14.87294,15.25616,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:56:00","28-Jan-2012 08:56:00",32.686,-117.86947,"093.3 035.0",93.3,35,305,307.386,8.3546,8.355,8.3548,34.2552,34.2547,34.254,34.2545,34.2546,0.98978,1.005,0.9987,1.00168,1.0168,0.9967,0.9977,0.0106,NA,NA,1.4469,34.4702,32.641,26.6403,26.6393,0.5482,87.1924,1890.3,1e-12,8.3228,8.3232,0.6217,144.759,15.04458,15.22546,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:56:01","28-Jan-2012 08:56:01",32.686,-117.86947,"093.3 035.0",93.3,35,306,308.394,8.3484,8.3492,8.3488,34.2547,34.2542,34.2537,34.2542,34.2542,0.98799,1.0032,0.9968,1.0034,1.0186,0.9985,0.9977,0.0106,NA,NA,1.4469,34.4702,32.641,26.6409,26.64,0.5482,87.1938,1892.6,1e-12,8.3165,8.3173,0.6232,144.717,15.01515,15.24942,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:56:02","28-Jan-2012 08:56:02",32.686,-117.86946,"093.3 035.0",93.3,35,307,309.403,8.3442,8.3429,8.3436,34.2544,34.2539,34.253,34.2535,34.2537,0.98206,0.997,0.9907,1.00322,1.0185,0.9983,0.9945,0.0108,NA,NA,1.4469,34.4702,32.641,26.6413,26.6404,0.5484,87.1891,1894.2,1e-12,8.3122,8.3109,0.6246,144.691,14.92359,15.24523,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",6,56,"1202_006d","28-Jan-2012 16:56:03","28-Jan-2012 08:56:03",32.68601,-117.86946,"093.3 035.0",93.3,35,308,310.412,8.3412,8.3418,8.3415,34.2542,34.2537,34.2532,34.2537,34.2537,0.98941,1.0046,0.9983,1.0029,1.0181,0.998,0.9982,0.0105,NA,NA,1.4471,34.4761,32.647,26.6416,26.6407,0.5484,87.1891,1894.2,1e-12,8.3091,8.3097,0.6261,144.681,15.03432,15.23934,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
